URLs Downloaded, size, # of outlinks found, content-type
https://www.cnn.com/2018/07/24/politics/paul-ryan-trump-trolling-security-clearance/index.html,1705991,107,text/html
https://www.cnn.com/videos/us/2018/09/26/pop-culture-animal-house-orig-acl.cnn/video/playlists/mobile-digital-shorts/,1762386,191,text/html
https://www.cnn.com/2018/08/29/opinions/pence-went-to-college-found-god-dantonio-eisner/index.html,1773535,203,text/html
https://www.cnn.com/videos/politics/2018/03/29/donald-trump-cnn-poll-2020-chalian-ath.cnn/video/playlists/2018-midterm-elections/,1764845,101,text/html
https://www.cnn.com/videos/world/2017/10/19/raqqa-gopro-syria-gabriel-chaim-sje-lon-orig.cnn/video/playlists/the-fight-against-isis/,1797164,199,text/html
https://www.cnn.com/2018/08/26/politics/wapo-trump-mccain-tweet/index.html,1672870,91,text/html
https://www.cnn.com/videos/style/2018/09/14/derelict-vintage-cars-into-sports-cars-lon-orig.cnn/video/playlists/mobile-digital-shorts/,1718550,88,text/html
https://www.cnn.com/videos/politics/2018/09/05/gop-leadership-mudd-gangel-trump-nyt-op-ed-bts-tsr-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1753260,99,text/html
https://www.cnn.com/videos/world/2017/10/18/the-fall-of-isis.cnn/video/playlists/the-fight-against-isis/,1796848,200,text/html
https://www.cnn.com/2018/08/28/politics/john-mccain-mitch-mcconnell/index.html,1751699,126,text/html
https://www.cnn.com/videos/cnnmoney/2018/09/19/satellite-net-space-junk-lon-orig-ge.cnn/video/playlists/mobile-digital-shorts/,1761934,191,text/html
https://www.cnn.com/2018/09/18/politics/kavanaugh-hearing/index.html,1753628,124,text/html
https://www.cnn.com/videos/politics/2018/09/07/trump-sessions-nyt-op-ed-investigation-collins-dnt-lead-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1754940,101,text/html
https://www.cnn.com/videos/politics/2018/09/27/orrin-hatch-christine-blasey-ford-attractive-vpx.cnn,1762071,100,text/html
https://www.cnn.com/videos/politics/2018/09/26/susan-collins-brett-kavanaugh-serfaty-ebof-vpx.cnn,1772885,100,text/html
https://www.cnn.com/videos/health/2018/08/24/john-mccain-discontinuing-cancer-treatment-vpx.cnn,1830928,210,text/html
https://www.cnn.com/2018/08/28/politics/lindsey-graham-john-mccain-senate-floor/index.html,1664587,83,text/html
https://www.cnn.com/videos/politics/2016/10/14/donald-trump-accuser-focus-on-looks-origwx-allee.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1759834,98,text/html
https://www.cnn.com/videos/politics/2018/09/20/congress-protesters-arrested-kavanaugh-allegations-serfaty-nr-vpx.cnn,1774680,101,text/html
https://www.cnn.com/videos/world/2018/05/31/isis-supporter-pleaded-guilty-prince-george-threat.cnn/video/playlists/the-fight-against-isis/,1801868,200,text/html
https://www.cnn.com/2018/09/24/politics/protests-kavanaugh-allegations-nomination/index.html,1672594,95,text/html
https://www.cnn.com/videos/world/2018/09/26/app-warns-of-airstrikes-syria-damon-pkg-vpx.cnn/video/playlists/mobile-digital-shorts/,1763448,194,text/html
https://www.cnn.com/videos/politics/2018/09/06/douglas-brinkley-trump-nixon-sot-ctn-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1752257,99,text/html
https://www.cnn.com/videos/cnnmoney/2018/09/24/us-china-trade-war-citizens-rivers-pkg-nr-vpx.cnn/video/playlists/mobile-digital-shorts/,1763177,192,text/html
https://www.cnn.com/videos/politics/2016/10/14/apprentice-summer-zervos-accuses-trump-of-sexual-assault-sot.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1760975,100,text/html
https://www.cnn.com/2018/03/03/politics/white-house-shots-fired/index.html,1729003,112,text/html
https://www.cnn.com/videos/politics/2018/09/09/pence-lie-detector-test-nyt-op-ed-sot-nr-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1752530,99,text/html
https://www.cnn.com/videos/world/2016/11/11/why-raqqa-matters-sdg-orig.cnn/video/playlists/the-fight-against-isis/,1797898,199,text/html
https://www.cnn.com/videos/politics/2017/12/14/ron-johnson-trump-sexual-allegations-bill-clinton-cuomo-newday-sot.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758684,100,text/html
https://www.cnn.com/2018/02/26/politics/trump-lunch-nra-lapierre-cox/index.html,1690332,89,text/html
https://www.cnn.com/2017/10/24/politics/trump-gop-senators-corker/index.html,1677211,114,text/html
https://www.cnn.com/videos/politics/2016/10/24/trump-discusses-accuser-porn-star-mobile-kfile-zworig.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758823,98,text/html
https://www.cnn.com/videos/politics/2018/09/25/texas-senate-beto-orourke-ted-cruz-vstan-orig-bw.cnn/video/playlists/mobile-digital-shorts/,1718939,88,text/html
https://www.cnn.com/2018/08/08/politics/ivanka-trump-instagram-family-separations-intl/index.html,1762667,118,text/html
https://www.cnn.com/2018/08/06/politics/donald-trump-jr-meeting/index.html,1670000,91,text/html
https://www.cnn.com/2018/03/20/politics/ivanka-trump-jared-kushner-helicopter-trouble/index.html,1547369,87,text/html
https://www.cnn.com/2018/08/21/politics/susan-collins-says-kavanaugh-roe-v-wade-is-settled-law/index.html,1664919,86,text/html
https://www.cnn.com/2018/09/12/politics/sexual-harassment-legislation/index.html,1674538,88,text/html
https://www.cnn.com/2018/09/25/politics/suburban-tsunami-2018/index.html,1752440,125,text/html
https://www.cnn.com/2018/09/13/politics/ted-cruz-intern-arrested/index.html,1541080,82,text/html
https://www.cnn.com/2018/09/21/politics/kavanaugh-week-in-review/index.html,1677406,121,text/html
https://www.cnn.com/2018/02/22/opinions/cnn-town-hall-guns-parkland-louis/index.html,1749099,197,text/html
https://www.cnn.com/2018/09/04/politics/woodward-trump-book/index.html,1554026,92,text/html
http://www.cnn.com/ALLPOLITICS/stories/1998/11/03/election/house/control/,36157,163,text/html
https://www.cnn.com/2018/06/13/politics/larry-kudlow-discharged-hospital/index.html,1738318,118,text/html
http://www.cnn.com/ALLPOLITICS/1998/resources/lewinsky/timeline/,47268,140,text/html
https://www.cnn.com/videos/world/2017/09/29/abu-bakr-al-baghdadi-message-todd-dnt-tsr.cnn/video/playlists/the-fight-against-isis/,1800314,202,text/html
https://www.cnn.com/videos/politics/2017/12/16/cdc-banned-words-washington-post-newday.cnn,1766811,101,text/html
https://www.cnn.com/2018/09/19/politics/kavanaugh-ford-grassley-judiciary-committee-supreme-court/index.html,1754228,126,text/html
https://www.cnn.com/2018/06/22/politics/impeach-trump-nixon-support-bill-clinton-poll/index.html,1758140,120,text/html
https://www.cnn.com/videos/sports/2018/08/17/michael-phelps-tokyo-2020-katie-ledecky-clark-kent-swimming-spt-intl.cnn,1810930,203,text/html
https://www.cnn.com/2018/09/07/politics/barack-obama-illinois-midterms-speech/index.html,1678670,86,text/html
http://www.cnn.com/2003/ALLPOLITICS/04/18/graham.pentagon/,34474,73,text/html
https://www.cnn.com/videos/world/2017/10/20/raqqa-ruins-walk-damon-pkg.cnn/video/playlists/the-fight-against-isis/,1797253,201,text/html
https://www.cnn.com/videos/sports/2018/06/10/cannes-review-longines-global-champions-tour-gcl-cnn-eq-spt-intl.cnn,1820471,207,text/html
https://www.cnn.com/videos/politics/2018/08/20/melania-trump-cyberbullying-backlash-moos-pkg-erin-vpx.cnn,1762813,102,text/html
https://www.cnn.com/videos/politics/2017/12/04/rachel-crooks-trump-sexual-misconduct-accusation-sot-newday.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758238,101,text/html
https://www.cnn.com/2018/08/28/politics/tim-ryan-democratic-leadership-or-president/index.html,1554267,85,text/html
https://www.cnn.com/2018/09/03/politics/andrew-gillum-fbi-investigation/index.html,1746018,123,text/html
https://www.cnn.com/videos/world/2017/10/19/raqqa-isis-liberated-threats-sot.cnn/video/playlists/the-fight-against-isis/,1797766,201,text/html
https://www.cnn.com/videos/politics/2018/09/01/ivanka-trump-attends-mccain-funeral-zeleny-sot-vpx.cnn,1787673,106,text/html
https://www.cnn.com/2018/03/18/politics/ivanka-jared-helicopter/index.html,1738997,115,text/html
https://www.cnn.com/videos/tv/2018/07/21/looking-back-at-day-3-of-the-open.cnn,1804144,202,text/html
https://www.cnn.com/2018/08/28/politics/parkland-mother-wins-school-board/index.html,1668672,86,text/html
http://www.cnn.com/2010/US/04/23/graham.islam.controversy/,33687,34,text/html
https://www.cnn.com/2018/08/22/politics/democrats-corruption-impeachment-talk-trump-gop-scandals/index.html,1684560,98,text/html
https://www.cnn.com/2018/09/05/politics/donald-trump-mystery-op-ed/index.html,1751063,132,text/html
https://www.cnn.com/2018/09/11/politics/donald-trump-red-wave-2018-election/index.html,1549447,93,text/html
https://www.cnn.com/2018/09/04/politics/bob-woodward-book-donald-trump-fear/index.html,1689238,94,text/html
https://www.cnn.com/2018/08/17/sport/michael-phelps-swimming-depression-olympics-spt-intl/index.html,1822788,230,text/html
https://www.cnn.com/2018/06/12/politics/russia-election-meddling-senate-judiciary-committee-doj/index.html,1667428,84,text/html
https://www.cnn.com/videos/us/2018/09/16/canelo-vs-ggg-boxing-fight-snell-sot-vpx.cnn,1797345,200,text/html
https://www.cnn.com/2016/10/20/opinions/trump-sneering-word-choices-mcwhorter/index.html,1618398,216,text/html
https://www.cnn.com/2018/07/07/politics/white-house-fence-jumper-arrested-again/index.html,1544003,83,text/html
https://www.cnn.com/videos/cnnmoney/2017/10/18/anita-hill-on-trump-harvey-weinstein-scandal-bts.cnn/video/playlists/harvey-weinstein/,1813287,206,text/html
https://www.cnn.com/videos/politics/2016/10/14/donald-trump-on-accuser-she-not-my-first-choice-sot.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1760462,99,text/html
https://www.cnn.com/2018/08/22/politics/trump-backed-foster-friess/index.html,1545612,84,text/html
https://www.cnn.com/videos/tv/2018/08/13/koepka-interview---sports.cnn,1803189,202,text/html
https://www.cnn.com/profiles/kyle-feldscher,1577960,182,text/html
https://www.cnn.com/2017/11/13/opinions/life-vs-art-louis-ck-michael-weiss-opinion/index.html,1724411,206,text/html
https://www.cnn.com/2018/02/22/politics/donald-trump-gun-reforms-school-shooting/index.html,1673553,88,text/html
https://www.cnn.com/2016/06/01/opinions/what-coming-to-terms-means-roots-john-mcwhorter/index.html,1840953,280,text/html
http://www.cnn.com/2014/07/25/health/ebola-outbreak-experimental-vaccines/index.html?iid=article_sidebar,72120,83,text/html
https://www.cnn.com/videos/politics/2017/12/12/eric-swalwell-trump-gillibrand-tweet-nr.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758718,100,text/html
http://www.cnn.com/2014/04/17/tech/innovation/artificial-eyes-3d-printing-body/index.html?iid=article_sidebar,62466,74,text/html
https://www.cnn.com/2018/09/13/politics/florida-republicans-trump-puerto-rico-claim/index.html,1745460,120,text/html
https://www.cnn.com/videos/sports/2018/08/24/wayne-rooney-part-2-intv-spt.cnn,1803696,202,text/html
http://www.cnn.com/TECH/innovation/archive/,122486,231,text/html
https://www.cnn.com/2018/09/27/politics/kavanaugh-senate-impact-house/index.html,1679618,89,text/html
https://www.cnn.com/2018/03/16/politics/wounded-warrior-arrests/index.html,1679549,85,text/html
https://www.cnn.com/2018/09/27/politics/kavanaugh-klobuchar-questions-about-drinking/index.html,1668708,87,text/html
https://www.cnn.com/2016/02/06/opinions/lawyers-problem-drinkers-krill/index.html,1722351,198,text/html
http://www.cnn.com/2014/04/02/health/robot-exoskeleton-wrex-mohn/index.html?iid=article_sidebar,61915,70,text/html
https://www.cnn.com/videos/politics/2017/12/11/white-house-briefing-sarah-sanders-trump-accusers-sot.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758953,99,text/html
https://www.cnn.com/2018/09/11/politics/democratic-candidates-campaigning-9-11/index.html,1561695,87,text/html
http://www.cnn.com/2014/03/19/opinion/3d-print-arm-daniel/index.html?iid=article_sidebar,61979,63,text/html
https://www.cnn.com/2016/03/16/opinions/obama-isnt-the-cause-of-trump-opinion-mcwhorter/index.html,1757122,230,text/html
http://www.cnn.com/WORLD/specials/vital-signs/,57860,113,text/html
https://www.cnn.com/videos/politics/2016/10/22/donald-trump-sue-accusers-sot-nr.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1759100,100,text/html
https://www.cnn.com/2018/01/15/politics/trump-hawaii-missile-alarm-timeline/index.html,1761929,119,text/html
https://www.cnn.com/videos/politics/2016/10/07/donald-trump-women-lewd-comments-origwx-cs.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758862,99,text/html
https://www.cnn.com/videos/sports/2018/09/11/rome-longines-global-champions-league-ben-maher-claims-championship-spt-intl.cnn,1826794,208,text/html
https://www.cnn.com/2018/09/08/politics/obama-california-campaign-rally/index.html,1746663,120,text/html
https://www.cnn.com/2018/06/05/politics/kelly-sadler-white-house/index.html,1667152,88,text/html
https://www.cnn.com/2016/04/28/opinions/yales-mistake-on-john-calhoun-opinion-mcwhorter/index.html,1618428,209,text/html
https://www.cnn.com/2015/11/02/opinions/beckel-nation-of-addicts/index.html,1636499,231,text/html
https://www.cnn.com/2018/09/25/politics/phil-bredesen-chuck-schumer-senate/index.html,1544828,84,text/html
https://www.cnn.com/videos/world/2017/12/11/gillibrand-trump-should-resign-sot.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1802681,202,text/html
https://www.cnn.com/2018/07/18/politics/jared-kushner-democratic-national-committee-lawsuit/index.html,1551016,86,text/html
https://www.cnn.com/2018/04/09/politics/donald-trump-syria-attack/index.html,1673765,89,text/html
https://www.cnn.com/2015/02/24/health/learn-to-cook/index.html,1734741,205,text/html
https://www.cnn.com/2018/08/21/politics/elizabeth-warren-anti-corruption-plan/index.html,1736674,115,text/html
https://www.cnn.com/videos/politics/2017/12/11/donald-trump-sexual-assault-accusers-me-too-bts.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758608,99,text/html
https://www.cnn.com/videos/tv/2018/07/19/greg-rutherford-reflects-on-golden-career-spt.cnn,1807631,202,text/html
https://www.cnn.com/2017/10/19/politics/secret-service-white-house-pikachu/index.html,1570306,81,text/html
https://www.cnn.com/2017/12/01/health/chicken-soup-food-drayer/index.html,1681270,251,text/html
https://www.cnn.com/2018/09/03/politics/clarke-tucker-arkansas-house-race/index.html,1584018,88,text/html
https://www.cnn.com/2018/09/26/politics/republicans-health-care-defensive/index.html,1683084,100,text/html
https://www.cnn.com/2018/09/11/politics/new-hampshire-primary-election/index.html,1547454,84,text/html
https://www.cnn.com/2015/11/22/opinions/mcwhorter-should-we-call-it-radical-islam/index.html,1641447,227,text/html
https://www.cnn.com/2015/12/23/opinions/theodosiou-addicts-mom/index.html,1718485,195,text/html
https://www.cnn.com/specials/politics/fault-lines-ron-brownstein,1539752,93,text/html
https://www.cnn.com/2018/09/06/politics/obama-pointed-midterm-message/index.html,1690519,92,text/html
https://www.cnn.com/profiles/ron-brownstein-profile,1588051,196,text/html
https://www.cnn.com/2018/08/29/politics/primary-takeaways-florida-arizona-oklahoma/index.html,1751144,122,text/html
https://www.cnn.com/2015/12/28/opinions/mcwhorter-campus-diversity/index.html,1705003,279,text/html
https://www.cnn.com/videos/politics/2017/12/12/patti-solis-doyle-trump-sexual-misconduct-nr.cnn/video/playlists/donald-trump-accused-of-sexual-assault/,1758687,100,text/html
https://www.cnn.com/videos/tv/2018/05/27/francesco-molinari-wins-the-bmw-pga-championship.cnn,1804778,202,text/html
https://www.cnn.com/2017/06/14/opinions/how-to-deal-with-alex-hones-mcwhorter-opinion/index.html,1734183,201,text/html
https://www.cnn.com/2018/09/20/politics/group-democrats-train-trump-country/index.html,1672918,86,text/html
https://www.cnn.com/2017/10/11/politics/kirstjen-nielsen-department-of-homeland-security/index.html,1666919,90,text/html
https://www.cnn.com/2017/07/13/health/probiotic-foods-explainer/index.html,1776661,246,text/html
https://www.cnn.com/2017/03/03/opinions/trumps-to-do-list-on-race-mcwhorter/index.html,1770395,198,text/html
https://www.cnn.com/2018/03/01/politics/missile-scare-dc-tractor-trailer-fuel-jet-drop-tank/index.html,1544146,83,text/html
https://www.cnn.com/2018/09/13/politics/matt-rosendale-nra-spending-campaign-finance/index.html,1674332,85,text/html
